ID,col_0,col_1,col_2,col_3,col_4,col_5,y
2647,A1,0.5434782608695627,309.9,-0.008718519775782523,0.8023715415019762,1540,C1
2648,A1,0.3152173913043441,307.6,1.4559045239065398,0.32411067193675885,1369,C1
2649,A1,0.7499999999999929,311.3,0.6934980080171117,0.41897233201581024,1389,C1
2650,A0,0.4239130434782581,310.4,-0.018750184458538297,0.13438735177865613,1502,C1
2651,A1,0.8369565217391255,312.3,0.24207309729310825,0.4426877470355731,1486,C1
2652,A1,0.5869565217391255,311.8,0.7035296726998674,0.4703557312252964,1420,C1
2653,A2,0.20652173913043015,307.9,-0.27957346621018414,0.5968379446640316,1450,C1
2654,A1,0.5434782608695627,309.9,-0.35982678367222964,0.0,1518,C1
2655,A0,0.3913043478260789,309.9,1.4559045239065398,0.47826086956521735,1357,C1
2656,A0,0.7934782608695627,311.7,1.1750179127893825,0.12648221343873517,1430,C1
2657,A 1,0.2391304347826022,308.5,-1.32286659321677,0.5375494071146245,1712,C1
2658,A1,0.4239130434782581,309.0,0.8941313016722243,0.901185770750988,1515,C4
2659,A1,0.21739130434782084,308.7,-0.32973178962396227,0.458498023715415,1531,C1
2660,A1,0.6304347826086953,310.2,0.3423897441206646,0.2134387351778656,1496,C1
2661,A1,0.29347826086956275,308.8,-0.38992177772049624,0.2885375494071146,1581,C1
2662,A1,0.3260869565217348,308.3,-0.7610933709824549,0.2727272727272727,1597,C1
2663,A1,0.4999999999999929,311.3,-1.5636265456029053,0.5968379446640316,1802,C1
2664,A1,0.3152173913043441,307.8,-0.5403967479618307,0.308300395256917,1585,C1
2665,A1,0.3913043478260789,309.1,0.4427063909482209,0.7826086956521738,1369,C1
2666,A2,0.5760869565217348,309.4,-0.20935181343089515,0.09486166007905138,1555,C1
2667,A1,0.3369565217391255,309.0,-2.496571361099179,0.3517786561264822,2304,C1
2668,A1,0.2717391304347814,308.4,-0.16922515469987276,0.5296442687747035,1622,C1
2669,A1,0.5108695652173907,311.4,-0.17925681938262783,0.07114624505928853,1508,C1
2670,A1,0.6195652173912976,311.9,-1.653911527747706,0.7826086956521738,1889,C1
2671,A1,0.7717391304347743,311.4,-0.5002700892308083,0.48221343873517786,1564,C1
2672,A1,0.21739130434782084,308.4,0.13172478578279617,0.26482213438735175,1472,C1
2673,A2,0.7391304347826093,311.0,-1.3930882459960594,0.8300395256916996,1729,C1
2674,A0,0.7173913043478208,310.7,0.7035296726998674,0.2885375494071146,1472,C1
2675,A1,0.8043478260869534,312.2,-0.5604600773273423,0.901185770750988,1572,C1
2676,A1,0.21739130434782084,308.2,-0.43004843645151863,0.035573122529644265,1601,C1
2677,A1,0.4021739130434767,310.0,-0.03881351382404913,0.8379446640316205,1484,C1
2678,A1,0.3369565217391255,308.3,0.2721680913413756,0.7351778656126482,1422,C1
2679,A1,0.6739130434782581,310.9,0.4728013849964882,0.6482213438735177,1469,C1
2680,A1,0.7934782608695627,311.5,-1.2526449404374806,0.5810276679841897,1885,C1
2681,A0,0.6086956521739069,311.3,-0.8212833590789884,0.7509881422924901,1603,C1
2682,A0,0.30434782608695343,307.8,-0.32973178962396227,0.20158102766798416,1636,C1
2683,A1,0.6956521739130395,311.0,0.9242262957204916,0.09881422924901186,1343,C1
2684,A1,0.9130434782608674,313.1,0.9141946310377358,0.7430830039525691,1355,C1
2685,A1,0.18478260869564878,307.8,0.7536879961136456,0.6640316205533596,1414,C1
2686,A0,0.6086956521739069,311.5,-0.8714416824927665,0.6284584980237153,1704,C1
2687,A1,0.3913043478260789,309.6,-0.018750184458538297,0.7984189723320158,1583,C1
2688,A1,0.5434782608695627,309.9,-0.6005867360583647,0.12252964426877469,1570,C1
2689,A1,0.3913043478260789,309.8,-0.34979511898947385,0.43478260869565216,1616,C1
2690,A1,0.5108695652173907,310.4,0.9141946310377358,0.5177865612648221,1333,C1
2691,A0,0.20652173913043015,307.9,0.492864714361999,0.3359683794466403,1456,C1
2692,A1,0.17391304347825098,308.0,1.3957145358100058,0.02766798418972332,1332,C1
2693,A0,0.36956521739129755,309.6,-1.5234998868718825,0.308300395256917,1800,C1
2694,A0,0.30434782608695343,308.5,1.4559045239065398,0.06719367588932806,1382,C1
2695,A1,0.7282608695652115,310.9,-0.5604600773273423,0.02766798418972332,1546,C1
2696,A0,0.21739130434782084,308.4,-0.17925681938262783,0.3438735177865612,1521,C1
2697,A1,0.36956521739129755,310.1,-1.2325816110719694,0.450592885375494,1786,C1
2698,A1,0.6521739130434767,310.6,-1.7441965098925065,0.6363636363636364,1966,C1
2699,A0,0.25,308.7,1.9976144167753438,0.2924901185770751,1376,C1
2700,A1,0.4130434782608674,310.4,0.6132446905550669,0.6956521739130435,1505,C1
2701,A1,0.6413043478260789,309.9,-2.03511478569242,0.6679841897233201,1984,C1
2702,A2,0.6739130434782581,310.5,0.8038463195274238,0.49011857707509876,1453,C1
2703,A1,0.7826086956521721,312.0,-2.115368103154465,0.15810276679841895,2052,C1
2704,A1,0.4782608695652115,309.2,0.04143980363799563,0.5533596837944663,1422,C1
2705,A0,0.5108695652173907,311.4,2.1882160457477005,0.03952569169960474,1352,C1
2706,A0,0.7717391304347743,310.2,1.5863161647823627,0.5652173913043478,1392,C1
2707,A1,0.19565217391303946,308.2,1.0847329306445812,0.19367588932806323,1347,C1
2708,A0,0.4130434782608674,310.5,0.3022630853896422,0.20948616600790512,1428,C1
2709,A1,0.3152173913043441,308.8,0.4326747262654651,0.14624505928853754,1345,C1
2710,A1,0.8260869565217348,311.1,0.5329913730930215,0.533596837944664,1556,C1
2711,A2,0.4347826086956488,309.0,0.06150313300350718,0.4861660079051383,1425,C1
2712,A0,0.5652173913043441,310.2,-0.5403967479618307,0.901185770750988,1571,C1
2713,A2,0.38043478260869534,309.9,0.4627697203137324,0.2608695652173913,1466,C1
2714,A1,0.6956521739130395,311.3,1.1047962600100927,0.3438735177865612,1348,C1
2715,A0,0.4782608695652115,310.8,0.7637196607964014,0.758893280632411,1405,C1
2716,A0,0.4782608695652115,309.1,0.12169312110004112,0.6007905138339921,1508,C1
2717,A0,0.7391304347826093,311.1,-0.31970012494120725,0.3162055335968379,1423,C1
2718,A1,0.9130434782608674,312.1,0.5931813611895553,0.2924901185770751,1443,C1
2719,A1,0.5217391304347814,309.7,-2.255811408713044,0.683794466403162,2151,C1
2720,A1,0.2608695652173836,309.7,0.10162979173452956,0.6956521739130435,1498,C1
2721,A1,0.4239130434782581,308.5,1.0446062719135587,0.8695652173913043,1378,C4
2722,A1,0.8804347826086882,312.3,-0.6106184007411204,0.308300395256917,1663,C1
2723,A 0,0.6630434782608603,310.3,-1.0921383055133904,0.6561264822134387,1610,C1
2724,A1,0.3260869565217348,308.6,-0.5203334185963199,0.691699604743083,1570,C1
2725,A1,0.9347826086956488,313.2,0.4427063909482209,0.4703557312252964,1540,C1
2726,A1,0.6956521739130395,311.1,-0.27957346621018414,0.5059288537549407,1469,C1
2727,A1,0.5869565217391255,309.5,0.9944479484997806,0.0,1461,C1
2728,A0,0.29347826086956275,309.0,-0.07894017255507152,0.6126482213438734,1562,C1
2729,A2,0.4347826086956488,309.0,-0.5002700892308083,0.27667984189723316,1508,C1
2730,A0,0.45652173913043015,309.1,0.5329913730930215,0.40711462450592883,1422,C1
2731,A0,0.6739130434782581,310.5,2.0578044048718778,0.5494071146245059,1308,C1
2732,A1,0.3260869565217348,309.9,0.1618197798310635,0.4426877470355731,1507,C1
2733,A2,0.8043478260869534,311.5,-0.5002700892308083,0.6482213438735177,1556,C1
2734,A1,0.7826086956521721,311.4,-1.3028032638512588,0.8814229249011857,1674,C1
2735,A1,0.5652173913043441,309.6,1.024542942548048,0.8656126482213438,1366,C1
2736,A2,0.29347826086956275,308.6,0.18188310919657433,0.6324110671936758,1526,C1
2737,A2,0.6739130434782581,310.5,-0.6206500654238761,0.225296442687747,1587,C1
2738,A0,0.7608695652173907,310.9,0.4025797322171985,0.26482213438735175,1360,C6
2739,A1,0.7717391304347743,310.2,0.5129280437275106,0.6640316205533596,1351,C6
2740,A0,0.46739130434782794,309.4,-0.9717583293203229,0.3162055335968379,1642,C1
2741,A1,0.6739130434782581,310.7,0.4025797322171985,0.8774703557312252,1423,C1
2742,A2,0.5326086956521721,311.6,-0.22941514279640599,0.8577075098814229,1547,C1
2743,A0,0.5108695652173907,311.4,-0.09900350192058306,0.49407114624505927,1466,C1
2744,A1,0.5108695652173907,309.3,-1.0319483174168569,0.6640316205533596,1558,C1
2745,A0,0.4347826086956488,308.7,0.9342579604032467,0.849802371541502,1390,C1
2746,A1,0.3478260869565162,309.6,0.15178811514830773,0.4150197628458498,1419,C1
2747,A0,0.6847826086956488,310.8,2.539324309644148,0.24901185770750986,1290,C1
2748,A2,0.2391304347826022,309.3,-0.38992177772049624,0.3952569169960474,1563,C1
2749,A1,0.5217391304347814,310.0,0.17185144451381926,0.7351778656126482,1511,C1
2750,A1,0.5434782608695627,309.2,0.4828330496792433,0.7905138339920948,1412,C1
2751,A1,0.3913043478260789,309.9,-0.018750184458538297,0.24505928853754938,1404,C1
2752,A1,0.7173913043478208,309.7,0.28219975602413067,0.5533596837944663,1424,C1
2753,A1,0.5326086956521721,309.4,-0.16922515469987276,0.20158102766798416,1558,C1
2754,A0,0.5978260869565162,310.9,0.17185144451381926,0.45454545454545453,1522,C1
2755,A1,0.7173913043478208,310.6,-0.06890850787231645,0.12648221343873517,1467,C1
2756,A1,0.7934782608695627,311.8,-0.49023842454805255,0.06719367588932806,1638,C1
2757,A2,0.2608695652173836,308.8,1.034574607230803,0.38339920948616596,1404,C1
2758,A0,0.36956521739129755,309.1,0.9543212897687582,0.7905138339920948,1423,C1
2759,A2,0.5869565217391255,309.6,1.1348912540583593,0.6877470355731224,1403,C1
2760,A1,0.20652173913043015,308.6,0.15178811514830773,0.4268774703557312,1392,C1
2761,A0,0.891304347826086,312.3,-0.5203334185963199,0.47826086956521735,1624,C1
2762,A1,0.9456521739130395,313.2,-0.21938347811365091,0.5019762845849802,1615,C1
2763,A1,0.22826086956521152,309.4,-0.46014343049978595,0.20158102766798416,1620,C1
2764,A1,0.3152173913043441,308.1,0.3524214088034203,0.14624505928853754,1382,C1
2765,A0,0.9021739130434767,312.5,-0.6306817301066312,0.05533596837944664,1607,C1
2766,A1,0.4891304347826093,309.2,-0.38992177772049624,0.8023715415019762,1439,C1
2767,A1,0.9239130434782581,313.2,0.1919147738793301,0.5731225296442687,1525,C1
2768,A0,0.8804347826086882,311.9,1.0947645953273368,0.1541501976284585,1419,C1
2769,A1,0.9565217391304373,313.4,1.6665694822444082,0.45454545454545453,1374,C1
2770,A1,0.44565217391303946,309.3,1.9073294346305432,0.15019762845849802,1401,C1
2771,A1,0.6630434782608603,310.8,2.268469363209746,0.7233201581027667,1285,C4
2772,A1,0.3478260869565162,309.0,0.05147146832075141,0.7865612648221343,1450,C1
2773,A1,0.4347826086956488,308.7,0.8740679723067134,0.3359683794466403,1408,C1
2774,A0,0.6086956521739069,309.4,-1.4432465694098375,0.4703557312252964,1724,C1
2775,A1,0.5978260869565162,310.6,-0.37989011303774045,0.5691699604743082,1666,C1
2776,A2,0.7608695652173907,311.8,-1.5034365575063715,0.16996047430830039,1804,C1
2777,A0,0.5760869565217348,310.0,2.298564357258013,0.3438735177865612,1302,C1
2778,A1,0.4782608695652115,311.1,-0.9416633352720559,0.5849802371541502,1690,C1
2779,A1,0.6086956521739069,311.1,-0.2595101368446733,0.3794466403162055,1457,C1
2780,A1,0.4347826086956488,309.2,-1.5836898749684165,0.49407114624505927,1775,C1
2781,A1,0.7173913043478208,310.8,0.3223264147551537,0.24505928853754938,1525,C1
2782,A0,0.4891304347826093,311.3,0.12169312110004112,0.4150197628458498,1517,C1
2783,A0,0.5108695652173907,310.2,1.8772344405822765,0.26877470355731226,1443,C1
2784,A1,0.5760869565217348,312.0,-1.0620433114651238,0.5296442687747035,1670,C1
2785,A0,0.7499999999999929,311.5,-1.5034365575063715,0.458498023715415,1734,C1
2786,A1,0.4021739130434767,310.1,-1.8846398154510855,0.05138339920948616,1886,C1
2787,A0,0.9456521739130395,313.3,-1.2927715991685031,0.34782608695652173,1844,C1
2788,A1,0.25,308.6,-0.29963679557569567,0.41897233201581024,1522,C1
2789,A1,0.46739130434782794,309.4,0.6433396846033335,0.06324110671936758,1331,C1
2790,A1,0.4239130434782581,310.2,-0.6808400535204094,0.616600790513834,1609,C1
2791,A1,0.3260869565217348,309.0,0.5430230377757772,0.38735177865612647,1408,C1
2792,A2,0.09782608695651618,307.0,0.06150313300350718,0.11067193675889328,1542,C1
2793,A1,0.4021739130434767,310.1,-1.0319483174168569,0.3517786561264822,1664,C1
2794,A1,0.3913043478260789,310.0,-0.6607767241548985,0.2292490118577075,1559,C1
2795,A1,0.2391304347826022,308.6,-0.6206500654238761,0.5494071146245059,1546,C1
2796,A1,0.28260869565216495,307.3,-0.32973178962396227,0.04743083003952569,1502,C1
2797,A0,0.2391304347826022,309.4,1.8270761171684984,0.13438735177865613,1391,C1
2798,A1,0.2391304347826022,308.5,1.2352079008859156,0.5849802371541502,1462,C1
2799,A1,0.5543478260869534,311.2,2.208279375113212,0.07114624505928853,1351,C1
2800,A2,0.4999999999999929,311.3,0.18188310919657433,0.6047430830039525,1413,C1
2801,A1,0.6521739130434767,310.1,1.3656195417617392,0.7628458498023715,1355,C1
2802,A1,0.6739130434782581,310.7,1.1148279246928485,0.08695652173913043,1424,C1
2803,A0,0.6086956521739069,312.0,1.074701265961826,0.7312252964426877,1402,C1
2804,A1,0.5760869565217348,310.3,1.0646696012790704,0.09881422924901186,1414,C1
2805,A0,0.2391304347826022,308.6,1.2151445715204048,0.09486166007905138,1327,C1
2806,A0,0.30434782608695343,308.2,-1.32286659321677,0.1067193675889328,1736,C1
2807,A1,0.7391304347826093,311.2,1.0847329306445812,0.6482213438735177,1369,C1
2808,A0,0.30434782608695343,307.9,1.3957145358100058,0.20553359683794464,1303,C1
2809,A1,0.28260869565216495,307.7,-0.22941514279640599,0.05928853754940711,1537,C1
2810,A0,0.8804347826086882,311.8,0.2721680913413756,0.7786561264822134,1391,C1
2811,A1,0.46739130434782794,311.0,-0.16922515469987276,0.49011857707509876,1430,C1
2812,A0,0.9130434782608674,312.4,-0.1190668312860946,0.5494071146245059,1474,C1
2813,A2,0.8586956521739069,311.2,0.312294750072398,0.07905138339920947,1475,C1
2814,A1,0.4999999999999929,309.0,0.0013131449069732513,0.34782608695652173,1553,C1
2815,A1,0.7173913043478208,309.7,-0.8614100178100111,0.525691699604743,1595,C1
2816,A0,0.3260869565217348,309.1,0.06150313300350718,0.6956521739130435,1488,C1
2817,A0,0.3152173913043441,308.8,0.04143980363799563,0.07905138339920947,1626,C1
2818,A1,0.4347826086956488,308.8,-1.0118849880513456,0.7944664031620553,1636,C1
2819,A0,0.6739130434782581,310.7,-1.8746081507683297,0.6007905138339921,1871,C1
2820,A1,0.6739130434782581,310.9,-0.7711250356652106,0.043478260869565216,1580,C1
2821,A1,0.17391304347825098,307.9,0.7135613373826232,0.8063241106719367,1367,C1
2822,A0,0.3478260869565162,309.5,-0.018750184458538297,0.3438735177865612,1535,C1
2823,A0,0.25,308.6,0.8239096488929353,0.1818181818181818,1444,C1
2824,A0,0.6956521739130395,311.0,1.8170444524857428,0.6640316205533596,1298,C1
2825,A1,0.38043478260869534,310.0,-0.7610933709824549,0.7233201581027667,1611,C1
2826,A1,0.09782608695651618,306.8,-0.8915050118582778,0.5375494071146245,1655,C1
2827,A2,0.3913043478260789,310.1,0.5329913730930215,0.525691699604743,1491,C1
2828,A0,0.3369565217391255,309.3,1.0646696012790704,0.03162055335968379,1355,C1
2829,A0,0.5760869565217348,311.4,0.04143980363799563,0.21739130434782608,1468,C1
2830,A1,0.7065217391304301,310.7,-0.6607767241548985,0.26877470355731226,1644,C1
2831,A1,0.6086956521739069,311.1,-0.06890850787231645,0.35968379446640314,1471,C1
2832,A1,0.6086956521739069,309.6,0.24207309729310825,0.5177865612648221,1384,C1
2833,A0,0.891304347826086,312.3,-0.6708083888376544,0.28063241106719367,1543,C1
2834,A0,0.3152173913043441,309.1,-1.1222332995616573,0.7351778656126482,1651,C1
2835,A0,0.38043478260869534,310.0,1.2753345596169388,0.2924901185770751,1295,C1
2836,A2,0.29347826086956275,309.2,-0.20935181343089515,0.3517786561264822,1520,C1
2837,A0,0.7608695652173907,310.8,-0.8212833590789884,0.6679841897233201,1611,C1
2838,A0,0.5217391304347814,309.2,-1.2325816110719694,0.37549407114624506,1687,C5
2839,A1,0.46739130434782794,309.0,-0.640713394789387,0.27667984189723316,1648,C1
2840,A1,0.19565217391303946,308.4,0.4427063909482209,0.7786561264822134,1468,C1
2841,A1,0.5543478260869534,311.1,1.0847329306445812,0.7470355731225296,1397,C1
2842,A1,0.5217391304347814,311.5,-0.8915050118582778,0.8023715415019762,1659,C1
2843,A1,0.5652173913043441,311.3,0.18188310919657433,0.1541501976284585,1490,C1
2844,A1,0.3913043478260789,310.0,-2.2658430733957995,0.5968379446640316,2231,C1
2845,A1,0.5760869565217348,309.5,0.0013131449069732513,0.21739130434782608,1437,C1
2846,A2,0.4239130434782581,310.6,-0.9416633352720559,0.6324110671936758,1704,C1
2847,A1,0.6739130434782581,310.5,1.2953978889824496,0.458498023715415,1351,C1
2848,A1,0.6195652173912976,310.5,0.4427063909482209,0.32806324110671936,1378,C1
2849,A1,0.7608695652173907,310.8,-1.3730249166305482,0.8418972332015809,1723,C1
2850,A2,0.22826086956521152,308.8,1.3555878770789835,0.6679841897233201,1324,C1
2851,A1,0.9130434782608674,312.1,1.1850495774721375,0.3557312252964427,1363,C6
2852,A 2,0.9456521739130395,313.1,0.5530547024585329,0.6561264822134387,1472,C1
2853,A1,0.5543478260869534,310.0,2.6195776271061924,0.15810276679841895,1282,C1
2854,A2,0.25,308.4,-0.8614100178100111,0.8102766798418972,1703,C1
2855,A1,0.4782608695652115,309.3,-0.27957346621018414,0.015810276679841896,1546,C1
2856,A0,0.6413043478260789,312.4,-0.33976345430671806,0.3913043478260869,1428,C1
2857,A1,0.6304347826086953,310.6,-0.48020675986529676,0.27667984189723316,1611,C1
2858,A1,0.8478260869565233,311.4,-1.5535948809201496,0.6284584980237153,1829,C1
2859,A1,0.28260869565216495,307.6,-1.9648931329131307,0.6758893280632411,1968,C1
2860,A1,0.5217391304347814,309.7,-0.9617266646375675,0.16205533596837943,1641,C1
2861,A1,0.5217391304347814,311.5,0.3423897441206646,0.2569169960474308,1499,C1
2862,A0,0.8695652173913047,311.3,0.6132446905550669,0.16205533596837943,1566,C1
2863,A1,0.2608695652173836,308.7,-1.16235995829268,0.4110671936758893,1731,C1
2864,A1,0.2608695652173836,309.4,0.4126113968999543,0.5533596837944663,1392,C1
2865,A1,0.7934782608695627,311.7,1.4157778651755175,0.07509881422924901,1254,C1
2866,A1,0.21739130434782084,308.5,-0.570491742010098,0.2924901185770751,1545,C1
2867,A1,0.17391304347825098,308.4,0.18188310919657433,0.7272727272727272,1390,C1
2868,A1,0.36956521739129755,310.2,0.3724847381689319,0.13438735177865613,1525,C1
2869,A1,0.5217391304347814,311.4,0.312294750072398,0.05138339920948616,1484,C1
2870,A1,0.2717391304347814,308.4,0.7135613373826232,0.592885375494071,1374,C1
2871,A1,0.6521739130434767,310.0,-0.8614100178100111,0.0,1665,C1
2872,A0,0.6739130434782581,310.8,0.4126113968999543,0.6205533596837944,1452,C1
2873,A2,0.3369565217391255,309.3,-2.0852731091061982,0.5217391304347826,1984,C1
2874,A1,0.5652173913043441,310.0,0.8640363076239577,0.8221343873517786,1451,C1
2875,A0,0.2391304347826022,308.1,3.211445843388775,0.5968379446640316,1334,C2
2876,A2,0.5217391304347814,311.4,0.6934980080171117,0.3438735177865612,1518,C1
2877,A0,0.18478260869564878,308.1,0.5329913730930215,0.7747035573122529,1363,C1
2878,A1,0.4021739130434767,308.4,1.265302894934183,0.7430830039525691,1356,C1
2879,A2,0.7065217391304301,311.1,1.014511277865292,0.5889328063241106,1463,C1
2880,A0,0.36956521739129755,308.4,0.964352954451514,0.533596837944664,1430,C1
2881,A2,0.5760869565217348,311.5,2.027709410823611,0.09486166007905138,1282,C1
2882,A1,0.3369565217391255,309.1,-0.38992177772049624,0.4861660079051383,1579,C1
2883,A1,0.29347826086956275,307.7,-0.9216000059065448,0.06719367588932806,1606,C1
2884,A1,0.4782608695652115,309.2,-0.8413466884444997,0.691699604743083,1616,C1
2885,A0,0.44565217391303946,309.1,1.0044796131825364,0.5296442687747035,1440,C1
2886,A1,0.7065217391304301,309.7,-0.9617266646375675,0.49011857707509876,1598,C1
2887,A1,0.35869565217391397,309.8,-0.5403967479618307,0.8181818181818181,1637,C1
2888,A1,0.5760869565217348,312.0,0.0915981270517738,0.5217391304347826,1481,C1
2889,A0,0.7499999999999929,310.8,-0.1892884840653836,0.308300395256917,1562,C1
2890,A1,0.8369565217391255,311.2,0.1919147738793301,0.38735177865612647,1409,C1
2891,A1,0.5869565217391255,311.7,-2.03511478569242,0.05138339920948616,1910,C1
2892,A1,0.6521739130434767,310.9,0.17185144451381926,0.06324110671936758,1509,C1
2893,A1,0.8043478260869534,312.2,-0.5905550713756088,0.7351778656126482,1611,C1
2894,A1,0.45652173913043015,310.8,-1.7742915039407734,0.83399209486166,1873,C1
2895,A0,0.38043478260869534,310.2,-0.6908717182031652,0.13438735177865613,1595,C1
2896,A0,0.0760869565217348,306.6,-0.31970012494120725,0.47826086956521735,1628,C1
2897,A1,0.9130434782608674,312.8,-0.8313150237617443,0.15810276679841895,1627,C1
2898,A1,0.5869565217391255,310.1,1.0847329306445812,0.2964426877470355,1376,C1
2899,A1,0.20652173913043015,308.5,0.04143980363799563,0.7509881422924901,1588,C1
2900,A1,0.5326086956521721,311.7,-0.9216000059065448,0.7549407114624506,1640,C1
2901,A1,0.8260869565217348,312.3,-1.7241331805269953,0.5849802371541502,1889,C1
2902,A1,0.7065217391304301,310.9,-0.8313150237617443,0.7984189723320158,1609,C1
2903,A0,0.5434782608695627,309.6,0.13172478578279617,0.6798418972332015,1488,C1
2904,A0,0.6195652173912976,312.2,-0.7410300416169433,0.2727272727272727,1629,C1
2905,A 0,0.5217391304347814,310.1,0.9342579604032467,0.24110671936758893,1443,C1
2906,A1,0.5326086956521721,309.2,-1.0118849880513456,0.2964426877470355,1667,C1
2907,A1,0.6086956521739069,309.7,-2.5667930138784687,0.7944664031620553,2355,C1
2908,A0,0.5652173913043441,310.0,1.024542942548048,0.4703557312252964,1406,C1
2909,A0,0.5869565217391255,310.0,-0.5403967479618307,0.7035573122529644,1641,C1
2910,A1,0.8695652173913047,311.8,-0.9416633352720559,0.07114624505928853,1692,C1
2911,A1,0.4239130434782581,308.4,-0.12909849596884967,0.08695652173913043,1475,C1
2912,A1,0.3152173913043441,308.3,-0.8413466884444997,0.3794466403162055,1805,C1
2913,A1,0.3369565217391255,309.1,0.6132446905550669,0.14624505928853754,1362,C1
2914,A1,0.17391304347825098,307.7,0.3323580794379088,0.4743083003952569,1424,C1
2915,A1,0.6847826086956488,310.6,0.9442896250860024,0.6482213438735177,1391,C1
2916,A1,0.7065217391304301,310.8,-0.6708083888376544,0.7509881422924901,1557,C1
2917,A0,0.4130434782608674,308.9,0.8439729782584461,0.8695652173913043,1325,C1
2918,A1,0.5652173913043441,311.1,-0.27957346621018414,0.02766798418972332,1547,C1
2919,A1,0.6630434782608603,310.7,0.4627697203137324,0.34782608695652173,1487,C1
2920,A0,0.4021739130434767,309.0,-1.32286659321677,0.06719367588932806,1804,C1
2921,A1,0.5760869565217348,310.7,1.375651206444495,0.3162055335968379,1397,C1
2922,A1,0.21739130434782084,308.0,-0.399953442403252,0.23320158102766797,1518,C1
2923,A0,0.5434782608695627,309.6,0.252104761975864,0.541501976284585,1419,C1
2924,A2,0.6086956521739069,312.0,0.2721680913413756,0.8379446640316205,1397,C1
2925,A1,0.6521739130434767,311.1,0.20194643856208588,0.8735177865612648,1413,C1
2926,A1,0.30434782608695343,307.9,-0.42001677176876356,0.7747035573122529,1614,C1
2927,A1,0.8804347826086882,312.8,-0.42001677176876356,0.3636363636363636,1513,C1
2928,A0,0.7934782608695627,310.5,1.6465061528788967,0.225296442687747,1420,C1
2929,A0,0.7608695652173907,311.7,0.6333080199205777,0.7667984189723319,1341,C1
2930,A1,0.8260869565217348,310.8,-0.7811567003479657,0.06719367588932806,1610,C1
2931,A0,0.25,308.6,0.5831496965067996,0.12252964426877469,1254,C1
2932,A1,0.6630434782608603,310.7,-1.8244498273545515,0.07509881422924901,1989,C1
2933,A1,0.4891304347826093,311.2,-2.3460963908578445,0.5691699604743082,2142,C1
2934,A1,0.3152173913043441,309.4,1.2953978889824496,0.31225296442687744,1398,C1
2935,A0,0.4347826086956488,308.8,-1.16235995829268,0.7430830039525691,1648,C1
2936,A1,0.3152173913043441,308.6,1.4157778651755175,0.15019762845849802,1353,C1
2937,A1,0.44565217391303946,308.6,0.05147146832075141,0.7154150197628458,1492,C1
2938,A2,0.4239130434782581,308.8,-1.8746081507683297,0.4110671936758893,1908,C1
2939,A0,0.36956521739129755,309.7,-1.2125182817064584,0.5375494071146245,1629,C1
2940,A1,0.44565217391303946,309.1,1.0546379365963146,0.6047430830039525,1304,C1
2941,A1,0.5326086956521721,311.5,-0.14916182533436123,0.2727272727272727,1495,C1
2942,A2,0.4239130434782581,310.8,-0.9617266646375675,0.7114624505928854,1761,C1
2943,A0,0.35869565217391397,309.7,0.9743846191342698,0.5494071146245059,1422,C1
2944,A0,0.3913043478260789,309.2,-0.32973178962396227,0.3992094861660079,1581,C1
2945,A2,0.2608695652173836,307.1,-1.7542281745752621,0.02766798418972332,1855,C1
2946,A1,0.19565217391303946,307.8,0.3724847381689319,0.7075098814229248,1428,C1
2947,A1,0.5760869565217348,310.4,-2.667109660706025,0.849802371541502,2514,C1
2948,A0,0.4999999999999929,309.8,0.12169312110004112,0.43083003952569165,1625,C1
2949,A1,0.1630434782608674,307.6,0.0013131449069732513,0.5138339920948616,1513,C1
2950,A1,0.3913043478260789,309.9,1.2151445715204048,0.4268774703557312,1373,C1
2951,A1,0.7173913043478208,310.5,1.1148279246928485,0.683794466403162,1425,C1
2952,A1,0.8043478260869534,312.1,-1.5636265456029053,0.5770750988142292,1728,C1
2953,A1,0.21739130434782084,307.8,0.4427063909482209,0.6679841897233201,1385,C1
2954,A1,0.9239130434782581,313.1,0.24207309729310825,0.6007905138339921,1422,C1
2955,A2,0.9239130434782581,312.9,0.5630863671412888,0.7272727272727272,1378,C1
2956,A 1,0.9347826086956488,312.7,-0.159193490017117,0.6996047430830039,1528,C1
2957,A1,0.5652173913043441,312.0,-0.1892884840653836,0.1541501976284585,1461,C1
2958,A1,0.6195652173912976,312.2,0.7035296726998674,0.23320158102766797,1372,C1
2959,A1,0.5543478260869534,312.0,-0.5103017539135641,0.45454545454545453,1631,C1
2960,A1,0.38043478260869534,309.1,0.5430230377757772,0.44664031620553357,1362,C1
2961,A1,0.7499999999999929,311.4,1.3054295536652054,0.06719367588932806,1397,C1
2962,A1,0.03260869565217206,306.1,1.566252835416852,0.849802371541502,1372,C4
2963,A1,0.5543478260869534,311.1,-0.45011176581703016,0.7549407114624506,1589,C1
2964,A1,0.5978260869565162,310.7,-1.2225499463892138,0.0,1633,C1
2965,A1,0.18478260869564878,307.9,0.6132446905550669,0.683794466403162,1493,C1
2966,A1,0.6847826086956488,310.1,-1.3429299225822813,0.06324110671936758,1687,C1
2967,A0,0.4130434782608674,310.3,-1.6037532043339278,0.9288537549407114,1838,C1
2968,A0,0.9130434782608674,312.6,0.3323580794379088,0.7470355731225296,1429,C1
2969,A0,0.09782608695651618,307.2,2.348722680671791,0.6798418972332015,1168,C1
